Station ID,Name,Data Source,Latitude,Longitude,Old Province,New Province,Old Amphure,New Amphure,Old Tambon,New Tambon,Formatted Address
523,Nan 3,HII,18.737991,100.75609,น่าน,น่าน,เมืองน่าน,อำเภอเมืองน่าน,ตำบลดู่ใต้,ดู่ใต้,ดู่ใต้ อำเภอเมืองน่าน น่าน 55000 ประเทศไทย
524,Huai Kron,HII,19.595148,101.08575,น่าน,น่าน,เฉลิมพระเกียรติ,อำเภอ เฉลิมพระเกียรติ,ตำบลห้วยโก๋น,ห้วยโก๋น,ห้วยโก๋น อำเภอ เฉลิมพระเกียรติ น่าน 55130 ประเทศไทย
525,Mae Sai,HII,19.132143,99.87647,พะเยา,พะเยา,เมืองพะเยา,อำเภอเมืองพะเยา,ตำบลแม่ใส,แม่ใส,แม่ใส อำเภอเมืองพะเยา พะเยา 56000 ประเทศไทย
526,Kwan Phayao,HII,19.159805,99.91415,พะเยา,พะเยา,เมืองพะเยา,อำเภอเมืองพะเยา,ตำบลเวียง,เวียง,เวียง อำเภอเมืองพะเยา พะเยา 56000 ประเทศไทย
527,,HII,19.3398,99.8161,พะเยา,พะเยา,แม่ใจ,อำเภอ แม่ใจ,ตำบลแม่ใจ,แม่ใจ,แม่ใจ อำเภอ แม่ใจ พะเยา ประเทศไทย
528,Huai Khao Kam,HII,19.350126,100.13949,พะเยา,พะเยา,จุน,อำเภอ จุน,ตำบลห้วยข้าวก่ำ,ห้วยข้าวก่ำ,ห้วยข้าวก่ำ อำเภอ จุน พะเยา 56150 ประเทศไทย
529,Yuan,HII,19.52463,100.30101,พะเยา,พะเยา,เชียงคำ,อำเภอ เชียงคำ,ตำบลหย่วน,หย่วน,หย่วน อำเภอ เชียงคำ พะเยา 56110 ประเทศไทย
530,Chiang Muan,HII,18.893818,100.28784,พะเยา,พะเยา,เชียงม่วน,อำเภอ เชียงม่วน,ตำบลบ้านมาง,บ้านมาง,บ้านมาง อำเภอ เชียงม่วน พะเยา ประเทศไทย
531,Yom 2,HII,18.946238,100.25891,พะเยา,พะเยา,เชียงม่วน,อำเภอ เชียงม่วน,ตำบลสระ,สระ,สระ อำเภอ เชียงม่วน พะเยา ประเทศไทย
532,Pong,HII,19.149967,100.26554,พะเยา,พะเยา,ปง,อำเภอปง,ตำบลปง,ปง,ปง อำเภอปง พะเยา 56140 ประเทศไทย
533,Yom 1,HII,19.148176,100.277504,พะเยา,พะเยา,ปง,อำเภอปง,ตำบลปง,ปง,ปง อำเภอปง พะเยา 56140 ประเทศไทย
534,Mae Chai,HII,19.346138,99.81359,พะเยา,พะเยา,แม่ใจ,อำเภอ แม่ใจ,ตำบลแม่ใจ,แม่ใจ,แม่ใจ อำเภอ แม่ใจ พะเยา ประเทศไทย
535,Mae Ing,HII,19.224983,99.99362,พะเยา,พะเยา,ภูกามยาว,อำเภอ ภูกามยาว,ตำบลแม่อิง,แม่อิง,แม่อิง ตำบล แม่อิง อำเภอ ภูกามยาว พะเยา ประเทศไทย
536,Rop Wiang,HII,19.915014,99.87799,เชียงราย,เชียงราย,เมืองเชียงราย,อำเภอเมืองเชียงราย,ตำบลรอบเวียง,รอบเวียง,รอบเวียง อำเภอเมืองเชียงราย เชียงราย ประเทศไทย
537,Chaing Rai 1,HII,19.826336,99.778946,เชียงราย,เชียงราย,เมืองเชียงราย,อำเภอเมืองเชียงราย,ตำบลป่าอ้อดอนชัย,ป่าอ้อดอนชัย,ป่าอ้อดอนชัย อำเภอเมืองเชียงราย เชียงราย ประเทศไทย
538,Siri Wiang Chai,HII,19.867525,99.890076,เชียงราย,เชียงราย,เวียงชัย,อำเภอ เวียงชัย,ตำบลเวียงชัย,เวียงชัย,เวียงชัย อำเภอ เวียงชัย เชียงราย ประเทศไทย
539,Wiang,HII,20.257412,100.402885,เชียงราย,เชียงราย,เชียงของ,อำเภอ เชียงของ,ตำบลเวียง,เวียง,เวียง อำเภอ เชียงของ เชียงราย 57140 ประเทศไทย
540,Muang Chum Communuty,HII,20.101133,100.40399,เชียงราย,เชียงราย,เชียงของ,อำเภอ เชียงของ,ตำบลครึ่ง,ครึ่ง,ครึ่ง อำเภอ เชียงของ เชียงราย 57140 ประเทศไทย
541,Wiang Terng,HII,19.687405,100.18997,เชียงราย,เชียงราย,เทิง,อำเภอ เทิง,ตำบลเวียง,เวียง,เวียง อำเภอ เทิง เชียงราย ประเทศไทย
542,Chaing Rai 2,HII,19.688295,100.18755,เชียงราย,เชียงราย,เทิง,อำเภอ เทิง,ตำบลเวียง,เวียง,เวียง อำเภอ เทิง เชียงราย ประเทศไทย
543,Mueang Phan,HII,19.561462,99.74114,เชียงราย,เชียงราย,พาน,อำเภอ พาน,ตำบลเมืองพาน,เมืองพาน,เมืองพาน อำเภอ พาน เชียงราย 57120 ประเทศไทย
544,Pa Daet,HII,19.495993,99.995285,เชียงราย,เชียงราย,ป่าแดด,อำเภอ ป่าแดด,ตำบลป่าแดด,ป่าแดด,ป่าแดด อำเภอ ป่าแดด เชียงราย 57190 ประเทศไทย
545,Chaing Rai 3,HII,20.157526,99.85968,เชียงราย,เชียงราย,แม่จัน,อำเภอแม่จัน,ตำบลแม่จัน,แม่จัน,แม่จัน อำเภอแม่จัน เชียงราย ประเทศไทย
546,Mae Chan,HII,20.139277,99.85799,เชียงราย,เชียงราย,แม่จัน,อำเภอแม่จัน,ตำบลแม่จัน,แม่จัน,แม่จัน อำเภอแม่จัน เชียงราย ประเทศไทย
547,Chaing Rai 5,HII,20.219673,100.12119,เชียงราย,เชียงราย,ดอยหลวง,อำเภอ ดอยหลวง,ตำบลหนองป่าก่อ,หนองป่าก่อ,หนองป่าก่อ อำเภอ ดอยหลวง เชียงราย 57110 ประเทศไทย
548,Yonok,HII,20.240082,100.06738,เชียงราย,เชียงราย,เชียงแสน,อำเภอ เชียงแสน,ตำบลโยนก,โยนก,โยนก อำเภอ เชียงแสน เชียงราย 57150 ประเทศไทย
549,Wiang Phang Kham,HII,20.403551,99.88573,เชียงราย,เชียงราย,แม่สาย,อำเภอแม่สาย,ตำบลเวียงพางคำ,เวียงพางคำ,เวียงพางคำ อำเภอแม่สาย เชียงราย ประเทศไทย
550,Chaing Rai 4,HII,19.652618,99.53791,เชียงราย,เชียงราย,แม่สรวย,อำเภอแม่สรวย,ตำบลแม่สรวย,แม่สรวย,แม่สรวย อำเภอแม่สรวย เชียงราย 57180 ประเทศไทย
551,Mae Suai,HII,19.651863,99.53885,เชียงราย,เชียงราย,แม่สรวย,อำเภอแม่สรวย,ตำบลแม่สรวย,แม่สรวย,แม่สรวย อำเภอแม่สรวย เชียงราย 57180 ประเทศไทย
552,Wiang Pa Pao,HII,19.363098,99.50249,เชียงราย,เชียงราย,เวียงป่าเป้า,อำเภอเวียงป่าเป้า,ตำบลเวียง,เวียง,เวียง อำเภอเวียงป่าเป้า เชียงราย 57170 ประเทศไทย
553,Communuty Mae Lao Communuty,HII,19.128757,99.439926,เชียงราย,เชียงราย,เวียงป่าเป้า,อำเภอเวียงป่าเป้า,ตำบลแม่เจดีย์ใหม่,แม่เจดีย์ใหม่,แม่เจดีย์ใหม่ อำเภอเวียงป่าเป้า เชียงราย 57260 ประเทศไทย
